common.name,species.name,1901,1911,1913,1914,1915,1916,1917,1918,1919,1921,1922,1935,1936,1937,1938,1939,1942,1943,1944,1945,1946,1947,1948,1949,1950,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Herring x Great Black-backed Gull (hybrid),Larus argentatus x marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ring-billed Gull,Larus delawarensis,0,0,0,0,0,2,0,2,0,2,0,0,7,95,3,0,0,0,0,13,833,146,494,781,1019,2587,2179,2327,919,1562,3844,2363,4396,3336,4168,1000,2700,6300,2300,1200,1300,1500,1400,4100,2200,1937,2510,935,1845,1496,2436,2182,3091,2774,3978,3503,4980,4327,2882,5857,5954,9287,10698,5522,10291,14126,9937,34257,6020,10500,8400,4900,11190,8300,9000,12799,6090,4477,5735,5621,7000,6100,2821,5219,1880,2950,2511,3008,2645,3823,4065,1468,2897
Lesser Black-backed Gull,Larus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,4,11,4,8,4,7,1,4,5,9,2,3,1,2,3,1,1,1,1,1,0,0,1,1,0,0,1,0,0
Iceland Gull,Larus glaucoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Glaucous Gull,Larus hyperboreus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Black-backed Gull,Larus marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,10,7,39,13,24,31,81,59,99,69,145,147,166,253,256,132,121,67,332,359,405,579,657,284,319,738,1306,1015,199,750,1600,750,750,750,750,544,190,243,312,284,135,361,290,339,130,86,131,153,33,46,56,16,21
Yellow-legged Gull,Larus michahellis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thayer's Gull,Larus thayeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laughing Gull,Leucophaeus atricilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,8,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,3,44,3,114,3880,21,22,94,2990,544,24,700,47,3,67,4,15,904,17,0,3,2,14,3,0,15,0,14,2,0
Franklin's Gull,Leucophaeus pipixcan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hooded Merganser,Lophodytes cucullatus,0,0,0,0,0,0,15,8,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,6,0,6,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,3,0,8,6,26,12,19,6,7,4,11,4,2,5,41,34,34,33,126,38,18,19,5,31,55,41,33,26,60,84,38,64,89,55,104,43,51,39,66,114,39,45,108,72,72,174,210,33,30
Red Crossbill,Loxia curvirostra,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,32,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White-winged Crossbill,Loxia leucoptera,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belted Kingfisher,Megaceryle alcyon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,5,6,12,10,19,27,10,7,19,12,14,3,9,9,3,12,10,13,6,17,4,9,16,11,19,21,22,17,14,17,16,20,19,16,20,23,20,44,30,23,17,7,21,35,43,15,18,12,28,32,44,20,23,33,23,28,32,36,23,22,11,24,28,49,31,23,14,12,35,11,17
Eastern Screech-Owl,Megascops asio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,0,6,2,1,2,7,4,3,7,8,11,10,3,7,5,4,10,10,6,6,3,0,2,1,2,1,3,1,1,0,0,0,0
screech-owl sp.,Megascops sp.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,1,3,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red-bellied Woodpecker,Melanerpes carolinus,0,0,0,0,0,2,1,3,2,1,0,3,0,2,0,1,0,0,1,28,10,28,37,30,45,58,90,108,104,47,103,89,136,64,56,97,110,110,71,87,67,77,46,87,62,38,123,108,97,104,111,115,78,90,156,124,149,156,179,156,126,138,180,40,189,100,236,219,122,112,163,111,191,141,188,204,247,185,383,297,335,204,222,306,337,382,393,304,409,290,442,99,423
Red-headed Woodpecker,Melanerpes erythrocephalus,0,0,0,5,0,4,0,7,0,0,0,0,1,0,3,0,0,0,0,3,0,0,1,0,2,2,0,1,1,0,0,2,6,0,0,3,0,0,0,0,0,0,0,3,0,1,0,1,1,1,0,1,1,1,1,2,2,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,4,0,2,1,1,0,1
Black Scoter,Melanitta americana,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White-winged Scoter,Melanitta fusca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,9,0,0,0,2,0,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Surf Scoter,Melanitta perspicillata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,2,2,1,0,1,5,6,3,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
scoter sp.,Melanitta sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wild Turkey,Meleagris gallopavo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,14,7,8,9,9,7,1,0,0,5,2,27
Swamp Sparrow,Melospiza georgiana,0,0,1,1,5,5,1,2,0,0,0,8,0,0,0,0,0,0,0,2,3,13,27,15,42,103,444,114,35,6,169,143,134,83,184,64,61,33,39,28,29,31,32,15,30,29,39,38,21,70,29,26,37,27,62,17,11,16,10,11,7,6,3,1,24,56,36,30,37,38,41,12,100,8,9,22,4,20,32,42,28,40,9,32,41,52,37,64,50,16,32,25,57
Lincoln's Sparrow,Melospiza lincolnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Song Sparrow,Melospiza melodia,15,16,29,27,40,10,10,20,12,4,8,17,3,8,80,38,9,17,15,240,173,342,291,220,419,552,928,886,570,488,626,911,760,899,523,750,1000,740,580,530,490,710,470,680,350,307,961,812,728,537,697,822,1010,548,689,541,441,550,366,432,529,391,361,270,396,340,437,395,422,612,393,286,538,455,336,423,384,575,592,607,491,677,245,538,394,631,581,791,525,452,505,391,642
towhee sp.,Melozone/Pipilo sp.,0,1,0,10,1,1,0,0,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
merganser sp.,Mergellus/Lophodytes/Mergus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Common Merganser,Mergus merganser,0,0,0,0,0,0,0,6,0,9,0,0,0,25,25,54,0,0,0,165,98,246,684,77,365,161,164,146,59,51,58,60,215,34,72,35,70,85,58,15,27,62,7,42,22,28,36,49,121,304,608,333,147,308,312,109,77,34,152,184,15,114,143,34,9,17,5,26,252,509,16,34,1,27,4,121,72,6,101,33,31,8,69,25,0,0,17,23,19,21,80,13,22
Red-breasted Merganser,Mergus serrator,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,0,0,14,0,21,24,41,2,1,4,4,0,0,2,0,0,3,12,1,11,18,20,24,5,24,6,13,14,22,28,0,3,7,7,10,31,2,2,18,32,5,140,59,18,50,30,20,6,41,22,2,1,46,0,0,0,0,0,0,5,2,1,4,2,0,8
Northern Mockingbird,Mimus polyglottos,0,0,4,1,4,1,3,3,4,7,5,1,1,0,12,6,2,4,1,88,67,77,60,76,102,230,286,291,293,187,269,320,431,274,309,420,430,560,410,460,340,450,270,590,380,235,488,460,381,370,453,314,584,579,412,496,570,447,372,409,482,369,275,149,299,337,340,287,267,234,181,159,253,146,150,235,188,327,216,360,197,222,114,208,185,229,208,274,164,132,240,119,207
Black-and-white Warbler,Mniotilta varia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brown-headed Cowbird,Molothrus ater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,21,22,5,27,2,23,500,528,742,734,440,390,3000,15,250,48,27,740,1100,270,179,4313,130,48,133,583,3388,795,519,647,194,391,209,37,105,164,197,83,78,1017,200,34,189,554,83,741,381,142,5,70,158,73,39,618,421,21,50,2,9,75,407,64,560,342,278,72,5,385
Monk Parakeet,Myiopsitta monachus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellow-crowned Night-Heron,Nyctanassa violacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black-crowned Night-Heron,Nycticorax nycticorax,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,18,2,5,3,5,7,2,8,1,1,4,3,5,1,2,6,2,3,0,2,1,4,9,3,0,4,4,9,5,3,3,2,0,7,9,13,13,32,37,28,24,10,16,22,22,20,24,23,17,23,29,12,29,31,23,10,10,11,5,11,12,12,8,11,16,15,6,4,19,12,12
Orange-crowned Warbler,Oreothlypis celata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,4,2,2,4,2,1,2,1,5,2,4
Tennessee Warbler,Oreothlypis peregrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nashville Warbler,Oreothlypis ruficapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ruddy Duck,Oxyura jamaicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,15,49,27,75,12,221,56,581,460,1577,5676,2350,6712,9600,4900,7100,4700,3700,2100,5200,2900,3300,1500,1043,1078,1887,2163,2211,1317,1742,1309,129,332,6,49,125,1371,2179,78,1224,332,14,11,52,20,6,22,54,272,67,478,66,29,695,46,19,10,140,49,171,433,107,0,0,938,522,5,6,17,0,3
Osprey,Pandion haliaetus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Northern Waterthrush,Parkesia noveboracensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
warbler sp. (Parulidae sp.),Parulidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
House Sparrow,Passer domesticus,0,0,0,0,0,50,0,0,0,22,100,0,10,6,120,128,9,8,17,239,915,656,507,842,755,813,678,874,702,479,871,523,1257,489,1013,640,1100,1200,1700,1100,1300,1400,970,1300,1500,1228,1728,1051,1104,1133,1770,858,2490,2748,1278,1701,1919,1989,1652,1404,1605,1948,931,757,1584,987,1592,1468,827,878,856,647,820,424,814,729,959,1837,1185,1665,1185,869,638,909,1056,912,886,1618,1294,1261,1605,503,908
Savannah Sparrow,Passerculus sandwichensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,10,0,3,22,1,4,4,23,1,5,10,2,1,9,3,3,5,10,0,25,51,34,6,18,5,76,16,6,7,4,8,13,10,7,12,3,5,6,20,3,4,9,6,1,4,1,4,5,4,2,9,1,2,13,3,0,0,1,1,5,1,0,0,0,1,0
Fox Sparrow,Passerella iliaca,0,0,1,0,1,0,0,14,0,0,2,13,2,0,0,3,3,0,0,0,45,19,10,13,39,31,9,21,7,23,2,8,3,0,11,11,30,12,17,25,63,29,12,15,12,4,30,5,3,2,11,5,4,4,3,3,4,4,4,2,1,2,3,0,3,1,1,4,5,4,5,4,11,8,18,11,4,25,7,18,20,6,4,8,10,23,5,19,19,15,19,14,15
passerine sp.,Passeriformes sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Lazuli Bunting,Passerina amoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blue Grosbeak,Passerina caerulea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indigo Bunting,Passerina cyanea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-crested Cormorant,Phalacrocorax auritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,2,4,3,4,5,28,2,16,31,7,50,41,42,172,53,72,84,45,52,31,313,193,135,195,329,169,307,193,210
Great Cormorant,Phalacrocorax carbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cormorant sp.,Phalacrocorax sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ring-necked Pheasant,Phasianus colchicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black-headed Grosbeak,Pheucticus melanocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker sp.,Picidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
Downy Woodpecker,Picoides pubescens,6,4,7,6,13,3,9,18,10,5,2,14,3,11,17,9,9,19,9,111,71,126,98,119,133,207,241,215,246,100,164,168,217,152,237,180,260,160,130,160,120,190,100,190,130,107,219,241,190,160,249,202,269,248,350,370,323,335,274,272,305,321,225,96,247,219,268,262,166,185,210,198,246,157,204,203,202,292,354,397,300,325,158,342,385,439,367,469,422,234,349,114,366
Hairy Woodpecker,Picoides villosus,0,4,1,0,2,1,0,1,3,2,0,3,5,0,0,1,1,1,4,13,16,19,16,18,18,21,30,31,31,11,33,18,24,8,27,31,33,32,23,18,16,23,20,27,20,18,21,35,18,18,27,19,16,29,30,33,30,44,14,37,41,32,20,9,29,29,36,38,15,19,33,22,28,18,24,19,27,49,65,40,36,45,25,49,65,52,44,51,67,51,52,16,50
Pine Grosbeak,Pinicola enucleator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Towhee,Pipilo erythrophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,11,31,37,56,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,56,3,43,15,49,34,30,4,11,7,20,26,15,36,47,25,102,56,59,23,29,37,45,58,56,33,108,47,69,46,106
Eastern Towhee (Red-eyed),Pipilo erythrophthalmus erythrophthalmus/canaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotted/Eastern Towhee (Rufous-sided Towhee),Pipilo maculatus/erythrophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45,6,12,100,52,19,10,4,41,18,8,67,14,14,58,48,69,67,12,29,16,19,43,16,33,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snow Bunting,Plectrophenax nivalis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,24,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,8,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black-bellied Plover,Pluvialis squatarola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,92,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horned Grebe,Podiceps auritus,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,4,0,3,0,0,2,0,1,2,4,1,2,0,5,0,2,2,3,1,4,5,2,8,2,31,3,2,1,3,1,18,0,3,3,8,9,7,5,2,16,4,1,16,2,9,2,3,2,2,3,3,3,1,3,0,2,0,0,0,0,13,4,0,3,24,1,1
